date,time,amazonID,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-19,10:15:28,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,27,0,4,info-sharing,,2,168,0,0,168,121661,0
2021-11-19,10:15:29,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,28,0,4,choice,sure,,123,,0,3237,122811,0
2021-11-19,10:15:29,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,28,0,4,choice,risky,,0,,0,3200,122876,0
2021-11-19,10:15:31,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,28,0,4,info-sharing,,2,0,0,0,0,125165,0
2021-11-19,10:15:32,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,28,0,4,info-sharing,,1,123,1,0,123,126013,0
2021-11-19,10:15:33,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,29,0,4,choice,sure,,120,,0,3357,127132,0
2021-11-19,10:15:33,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,29,0,4,choice,risky,,0,,0,3200,127266,0
2021-11-19,10:15:35,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,29,0,4,info-sharing,,1,120,1,0,120,128859,0
2021-11-19,10:15:37,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,29,0,4,info-sharing,,2,0,1,0,0,130835,0
2021-11-19,10:15:38,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,30,0,4,choice,sure,,123,,0,3480,131959,0
2021-11-19,10:15:38,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,30,0,4,choice,risky,,165,,0,3365,132387,0
2021-11-19,10:15:40,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,30,0,4,info-sharing,,1,123,1,0,123,133823,0
2021-11-19,10:15:40,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,30,0,4,info-sharing,,2,165,0,0,165,134396,0
2021-11-19,10:15:42,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,31,0,4,choice,risky,,166,,0,3531,135999,0
2021-11-19,10:15:43,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,31,0,4,choice,sure,,116,,0,3596,137374,0
2021-11-19,10:15:44,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,31,0,4,info-sharing,,2,166,0,0,166,138260,0
2021-11-19,10:15:45,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,31,0,4,info-sharing,,1,116,1,0,116,138970,0
2021-11-19,10:15:47,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,32,0,4,choice,sure,,122,,0,3718,141223,0
2021-11-19,10:15:47,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,32,0,4,choice,risky,,0,,0,3531,141374,0
